Map,Player,Kills,Deaths,ADR,KAST%,Rating,MatchID
Inferno,8565,6,17,62.5,54.5,0.73,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,12521,9,20,51.4,31.8,0.47,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,12822,4,20,30.5,27.3,0.26,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,8564,27,13,115.5,81.8,1.69,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,2023,19,7,97.7,86.4,1.64,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,14737,18,10,84.6,81.8,1.46,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,5736,14,12,71.5,77.3,1.17,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,9217,13,11,75.5,81.8,1.08,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,15631,23,10,93.8,75.0,1.57,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,8565,20,11,82.7,83.3,1.44,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,12822,18,16,76.5,83.3,1.23,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,12521,15,17,63.3,79.2,1.12,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,12553,15,16,77.7,79.2,1.09,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,5736,24,19,95.0,75.0,1.36,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,2023,13,17,55.3,62.5,0.73,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,14737,9,16,47.3,62.5,0.72,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,8564,15,21,67.1,66.7,0.72,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Mirage,9217,9,19,70.7,66.7,0.67,2340522/furia-vs-mibr-esl-pro-league-season-11-north-america
Inferno,19965,22,18,67.6,65.5,1.05,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,9572,19,23,84.2,55.2,1.01,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,14131,20,20,74.4,65.5,0.99,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,16649,17,23,65.6,72.4,0.95,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,16597,16,20,68.5,65.5,0.92,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,16808,30,17,97.5,82.8,1.57,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,16368,21,18,82.4,86.2,1.22,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,15126,20,20,73.6,75.9,1.05,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,15051,19,19,65.2,65.5,0.91,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Inferno,17379,14,22,73.1,62.1,0.85,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,14131,34,17,122.1,85.2,1.82,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,16597,23,20,100.3,74.1,1.37,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,9572,23,15,73.2,85.2,1.20,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,19965,13,14,48.4,85.2,0.99,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,16649,15,20,71.6,74.1,0.90,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,17379,24,23,96.3,77.8,1.31,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,16368,23,20,75.4,74.1,1.15,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,15051,15,20,67.7,55.6,0.83,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,16808,14,22,58.2,51.9,0.77,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Overpass,15126,9,23,39.2,48.1,0.55,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,16597,26,16,93.7,67.9,1.35,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,16649,21,18,77.4,82.1,1.19,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,14131,22,20,80.3,75.0,1.15,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,9572,23,20,89.0,64.3,1.15,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,19965,14,19,57.0,71.4,0.87,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,16808,24,21,89.1,60.7,1.24,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,15126,24,19,91.2,60.7,1.23,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,16368,22,20,84.2,75.0,1.05,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,15051,11,24,49.0,64.3,0.72,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,17379,12,22,54.2,71.4,0.71,2340598/blood-sweat-and-tears-vs-ethereal-esea-advanced-season-33-north-america
Nuke,17941,31,13,115.7,69.2,1.73,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,11230,18,15,71.6,65.4,1.16,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,11227,18,15,75.9,80.8,1.13,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,9259,12,13,54.7,69.2,0.99,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,14111,14,20,61.9,69.2,0.81,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,17627,22,16,77.2,65.4,1.13,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,15139,16,18,55.2,69.2,1.00,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,20035,16,17,83.8,65.4,0.99,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,17626,16,22,59.2,65.4,0.81,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Nuke,16682,6,20,39.6,46.2,0.46,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,11227,21,13,98.4,88.0,1.55,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,14111,25,15,86.3,84.0,1.42,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,17941,19,14,81.0,72.0,1.24,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,9259,14,13,68.0,76.0,1.12,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,11230,17,18,69.6,68.0,1.00,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,17626,20,20,97.3,80.0,1.15,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,15139,19,18,62.2,64.0,0.95,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,20035,17,20,72.5,56.0,0.89,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,17627,9,17,51.6,68.0,0.74,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Mirage,16682,8,21,43.6,52.0,0.51,2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
Train,16597,28,15,89.2,72.4,1.41,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,16649,21,20,79.8,65.5,1.15,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,19965,21,18,74.2,79.3,1.13,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,9572,17,22,73.5,79.3,0.99,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,14131,18,22,63.6,58.6,0.89,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,19710,25,18,79.1,62.1,1.23,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,19711,21,21,91.6,62.1,1.09,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,19902,18,21,71.6,75.9,1.03,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,19709,17,22,64.3,72.4,0.93,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,20036,16,23,52.3,58.6,0.74,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,9572,27,18,110.2,89.3,1.60,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,14131,26,24,97.1,75.0,1.27,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,16649,22,19,80.1,67.9,1.20,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,16597,23,21,83.4,67.9,1.05,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,19965,15,16,44.8,75.0,0.89,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,19711,24,21,99.1,82.1,1.37,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,19709,21,22,75.3,64.3,1.04,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,19710,18,25,69.1,50.0,0.82,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,19902,18,26,81.1,57.1,0.80,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Overpass,20036,15,19,55.6,67.9,0.78,2340595/blood-sweat-and-tears-vs-timbermen-esea-advanced-season-33-north-america
Train,16486,24,12,98.3,87.5,1.59,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,17936,24,17,86.1,79.2,1.37,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,17937,22,19,94.2,75.0,1.33,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,15714,14,18,75.4,87.5,1.11,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,16487,15,17,73.5,70.8,1.04,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,17145,29,20,106.8,87.5,1.45,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,10762,17,19,85.2,62.5,1.03,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,16412,15,19,82.6,66.7,0.87,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,11217,12,22,55.7,50.0,0.65,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,13466,10,19,43.9,50.0,0.58,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,16486,19,16,88.2,63.6,1.02,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,17936,13,18,69.3,40.9,0.82,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,16487,10,19,52.2,45.5,0.62,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,17937,7,17,48.5,54.5,0.51,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,15714,4,15,28.9,63.6,0.49,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,17145,21,9,103.0,86.4,1.69,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,11217,16,11,74.5,68.2,1.33,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,13466,17,11,70.8,77.3,1.30,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,16412,17,12,81.0,68.2,1.28,2340579/prima-vs-skade-esea-advanced-season-33-europe
Inferno,10762,14,10,78.5,77.3,1.21,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,15714,19,16,66.4,73.1,1.12,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,17937,17,21,90.2,65.4,1.06,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,16487,20,19,74.3,61.5,0.95,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,17936,15,23,62.8,50.0,0.80,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,16486,14,20,61.6,69.2,0.79,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,13466,23,18,97.7,80.8,1.36,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,17145,21,16,82.0,76.9,1.28,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,11217,21,20,92.2,73.1,1.16,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,16412,17,15,73.6,69.2,1.04,2340579/prima-vs-skade-esea-advanced-season-33-europe
Overpass,10762,17,16,73.3,69.2,1.02,2340579/prima-vs-skade-esea-advanced-season-33-europe
Train,19778,20,9,108.0,86.4,1.75,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,11474,24,15,120.4,81.8,1.53,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,18132,23,11,90.1,72.7,1.49,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,19938,15,12,69.3,72.7,1.20,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,9107,13,13,61.5,72.7,1.02,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,19181,21,18,83.7,68.2,1.11,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,20038,11,17,50.6,50.0,0.70,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,20041,10,20,68.8,59.1,0.70,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,20039,10,20,49.8,50.0,0.52,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Train,20040,7,20,52.1,40.9,0.46,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,9107,22,8,107.9,90.5,1.76,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,19778,19,9,97.6,90.5,1.62,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,18132,22,10,87.6,81.0,1.54,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,11474,20,11,91.2,81.0,1.52,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,19938,14,14,87.6,90.5,1.28,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,20038,18,20,67.6,52.4,0.87,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,19181,12,18,72.3,52.4,0.78,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,20041,7,19,58.9,57.1,0.54,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,20039,10,20,60.1,52.4,0.53,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Nuke,20040,5,20,42.1,38.1,0.32,2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
Vertigo,11816,20,14,80.2,75.0,1.39,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,8574,25,20,94.5,75.0,1.24,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,2730,22,16,85.4,71.4,1.21,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,9960,12,19,57.4,57.1,0.71,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,429,13,21,51.6,57.1,0.61,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,13239,23,14,88.9,75.0,1.42,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,334,18,18,75.5,75.0,1.15,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,11716,16,20,68.8,71.4,0.98,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,11942,18,22,71.3,64.3,0.96,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Vertigo,13776,15,18,56.9,64.3,0.91,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,9960,25,15,91.1,82.1,1.40,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,11816,24,16,77.8,67.9,1.23,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,429,14,21,62.5,60.7,0.86,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,8574,17,18,57.4,57.1,0.86,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,2730,13,20,52.1,64.3,0.80,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,13776,26,15,84.0,75.0,1.38,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,13239,18,16,67.3,64.3,1.10,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,11716,16,20,70.0,67.9,0.94,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,11942,16,22,69.1,67.9,0.88,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Train,334,14,20,62.1,57.1,0.81,2340092/mousesports-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,3741,24,14,85.2,70.4,1.36,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,9216,21,13,81.9,77.8,1.30,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,18053,19,15,70.4,77.8,1.11,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,8183,12,20,61.9,63.0,0.75,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,885,9,18,47.7,63.0,0.68,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,11942,23,17,84.7,74.1,1.25,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,13776,18,12,54.5,77.8,1.15,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,13239,14,16,69.6,70.4,1.06,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,334,13,20,60.2,63.0,0.83,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Overpass,11716,12,20,54.3,51.9,0.77,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,3741,30,22,114.6,79.3,1.60,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,9216,26,18,97.3,82.8,1.40,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,18053,20,17,72.7,69.0,1.10,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,8183,17,20,60.8,55.2,0.82,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,885,12,18,45.9,69.0,0.69,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,13239,22,18,88.7,69.0,1.17,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,13776,17,20,72.9,65.5,0.96,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,334,21,23,68.1,62.1,0.96,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,11716,18,22,58.2,65.5,0.85,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Mirage,11942,17,22,62.3,58.6,0.79,2340407/faze-vs-virtuspro-esl-pro-league-season-11-europe
Train,11337,25,19,85.9,67.9,1.19,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,18140,20,23,75.9,67.9,1.02,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,15698,15,16,59.5,67.9,0.97,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,10840,16,17,76.0,60.7,0.94,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,10818,8,21,38.5,46.4,0.47,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,15229,20,14,71.9,75.0,1.21,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,13177,20,17,66.6,67.9,1.14,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,14495,19,17,84.9,67.9,1.14,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,13473,17,18,74.6,67.9,1.03,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Train,14933,20,18,66.1,78.6,0.97,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,11337,28,14,120.3,73.9,1.82,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,18140,20,14,92.4,69.6,1.34,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,15698,18,9,80.7,73.9,1.31,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,10840,10,9,46.7,78.3,0.94,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,10818,12,14,63.8,60.9,0.90,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,14495,15,17,78.0,65.2,0.98,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,13177,13,17,62.5,52.2,0.85,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,15229,14,17,62.7,52.2,0.82,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,13473,8,18,44.7,39.1,0.59,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Mirage,14933,10,19,49.9,34.8,0.46,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Inferno,18140,26,14,89.5,88.5,1.62,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
Inferno,10818,20,11,85.8,84.6,1.41,2340543/yeah-vs-alcoholics-anonymous-efire-master-league-north-america
